scenario,customer_id,city,preference,autonomy_hours,appliance_count,total_daily_energy_wh,adjusted_daily_energy_wh,simultaneous_power_w,pv_total_power_w,panel_count,battery_count,battery_usable_capacity_wh,inverter_power_w,estimated_quote_total,risk_budget_insufficient
petit_menage,synthetic-customer-066850,kinshasa,economy,24,3,640.28,800.35,131.0,240.0,2,2,1200.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066851,kinshasa,autonomy,16,5,4466.56,5583.2,537.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
boutique_froid,synthetic-customer-066852,brazzaville,performance,8,4,5389.14,6736.43,511.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-066853,lubumbashi,autonomy,10,4,2867.44,3584.3,1183.0,1100.0,2,2,2176.0,2500.0,1760000.0,False
centre_sante,synthetic-customer-066854,mbandaka,economy,8,4,2747.38,3434.23,417.0,1100.0,2,3,1800.0,600.0,1270000.0,False
petit_menage,synthetic-customer-066855,kinshasa,economy,10,3,543.04,678.8,104.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066856,kinshasa,performance,16,5,3049.94,3812.43,407.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-066857,brazzaville,autonomy,16,4,2440.96,3051.2,260.0,1050.0,3,3,3264.0,600.0,1665000.0,True
salon_coiffure,synthetic-customer-066858,lubumbashi,performance,24,4,2071.24,2589.05,1147.0,700.0,2,3,3264.0,2500.0,1750000.0,True
centre_sante,synthetic-customer-066859,mbandaka,performance,16,4,2605.33,3256.66,369.0,1100.0,2,3,3264.0,600.0,1660000.0,True
petit_menage,synthetic-customer-066860,kinshasa,performance,12,3,353.91,442.39,78.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-066861,kinshasa,autonomy,24,5,3421.91,4277.39,476.0,1650.0,3,5,5440.0,600.0,2425000.0,False
boutique_froid,synthetic-customer-066862,brazzaville,autonomy,8,4,2513.67,3142.09,257.0,1050.0,3,2,2176.0,600.0,1405000.0,False
salon_coiffure,synthetic-customer-066863,lubumbashi,performance,12,4,1894.37,2367.96,1198.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-066864,mbandaka,autonomy,8,4,2052.59,2565.74,307.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-066865,kinshasa,economy,16,3,463.64,579.55,96.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066866,kinshasa,economy,12,5,2748.98,3436.22,371.0,1100.0,2,4,2400.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-066867,brazzaville,balanced,12,4,3796.56,4745.7,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-066868,lubumbashi,economy,24,4,1587.11,1983.89,1162.0,600.0,3,4,2400.0,2500.0,1475000.0,True
centre_sante,synthetic-customer-066869,mbandaka,economy,16,4,2089.71,2612.14,307.0,1050.0,3,4,2400.0,600.0,1405000.0,False
petit_menage,synthetic-customer-066870,kinshasa,performance,8,3,434.84,543.55,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066871,kinshasa,performance,10,5,3216.13,4020.16,416.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-066872,brazzaville,economy,12,4,5229.15,6536.44,520.0,2200.0,4,7,4200.0,2500.0,2640000.0,False
salon_coiffure,synthetic-customer-066873,lubumbashi,autonomy,10,4,3847.16,4808.95,2192.0,1650.0,3,3,3264.0,5000.0,2695000.0,True
centre_sante,synthetic-customer-066874,mbandaka,economy,8,4,2197.85,2747.31,307.0,1050.0,3,2,1200.0,600.0,1145000.0,False
petit_menage,synthetic-customer-066875,kinshasa,economy,16,3,342.91,428.64,78.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066876,kinshasa,economy,24,5,3138.46,3923.07,416.0,1650.0,3,8,4800.0,600.0,2165000.0,False
boutique_froid,synthetic-customer-066877,brazzaville,balanced,10,4,3748.49,4685.61,381.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-066878,lubumbashi,performance,24,4,3229.79,4037.24,1207.0,1100.0,2,5,5440.0,2500.0,2540000.0,True
centre_sante,synthetic-customer-066879,mbandaka,autonomy,10,4,2014.88,2518.6,289.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-066880,kinshasa,economy,8,3,474.08,592.6,96.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066881,kinshasa,autonomy,10,5,3177.75,3972.19,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-066882,brazzaville,balanced,16,4,3998.53,4998.16,399.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-066883,lubumbashi,balanced,12,4,3492.82,4366.03,1216.0,1650.0,3,3,3264.0,2500.0,2265000.0,True
centre_sante,synthetic-customer-066884,mbandaka,balanced,12,4,3433.22,4291.52,497.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
petit_menage,synthetic-customer-066885,kinshasa,autonomy,16,3,481.5,601.88,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066886,kinshasa,balanced,16,5,3458.25,4322.81,467.0,1650.0,3,4,4352.0,600.0,2165000.0,False
boutique_froid,synthetic-customer-066887,brazzaville,autonomy,16,4,5184.71,6480.89,520.0,2200.0,4,5,5440.0,2500.0,3030000.0,True
salon_coiffure,synthetic-customer-066888,lubumbashi,economy,24,4,2240.18,2800.22,1147.0,1050.0,3,6,3600.0,2500.0,2025000.0,False
centre_sante,synthetic-customer-066889,mbandaka,balanced,10,4,2368.87,2961.09,353.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-066890,kinshasa,balanced,10,3,551.54,689.42,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066891,kinshasa,autonomy,10,5,3182.39,3977.99,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-066892,brazzaville,performance,8,4,5282.39,6602.99,529.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-066893,lubumbashi,economy,12,4,1472.3,1840.38,1147.0,600.0,3,2,1200.0,2500.0,1215000.0,False
centre_sante,synthetic-customer-066894,mbandaka,economy,16,4,2111.96,2639.95,362.0,1050.0,3,4,2400.0,600.0,1405000.0,True
petit_menage,synthetic-customer-066895,kinshasa,economy,8,3,453.21,566.51,96.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066896,kinshasa,economy,12,5,3369.99,4212.49,462.0,1650.0,3,4,2400.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-066897,brazzaville,performance,8,4,5837.73,7297.16,590.0,2200.0,4,3,3264.0,2500.0,2510000.0,False
salon_coiffure,synthetic-customer-066898,lubumbashi,autonomy,12,4,3160.84,3951.05,2177.0,1100.0,2,3,3264.0,5000.0,2450000.0,False
centre_sante,synthetic-customer-066899,mbandaka,economy,12,4,2150.63,2688.29,307.0,1050.0,3,3,1800.0,600.0,1275000.0,True
petit_menage,synthetic-customer-066900,kinshasa,autonomy,12,3,322.8,403.5,78.0,120.0,1,1,1088.0,600.0,530000.0,False
menage_urbain,synthetic-customer-066901,kinshasa,economy,10,5,3159.22,3949.03,407.0,1650.0,3,4,2400.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-066902,brazzaville,balanced,16,4,5684.71,7105.89,596.0,2200.0,4,5,5440.0,2500.0,3030000.0,True
salon_coiffure,synthetic-customer-066903,lubumbashi,balanced,8,4,3670.91,4588.64,1228.0,1650.0,3,2,2176.0,2500.0,2005000.0,True
centre_sante,synthetic-customer-066904,mbandaka,performance,10,4,2417.76,3022.2,353.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-066905,kinshasa,balanced,8,3,432.67,540.84,95.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066906,kinshasa,performance,12,5,3058.86,3823.58,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-066907,brazzaville,autonomy,16,4,5092.48,6365.6,529.0,2200.0,4,5,5440.0,2500.0,3030000.0,True
salon_coiffure,synthetic-customer-066908,lubumbashi,autonomy,12,4,2055.67,2569.59,1216.0,700.0,2,2,2176.0,2500.0,1490000.0,True
centre_sante,synthetic-customer-066909,mbandaka,autonomy,8,4,2053.34,2566.68,344.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-066910,kinshasa,autonomy,12,3,355.11,443.89,70.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066911,kinshasa,performance,8,5,3084.3,3855.37,422.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-066912,brazzaville,economy,8,4,4038.37,5047.96,390.0,1650.0,3,4,2400.0,1200.0,1745000.0,False
salon_coiffure,synthetic-customer-066913,lubumbashi,autonomy,10,4,3065.21,3831.51,1198.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-066914,mbandaka,autonomy,16,4,2252.66,2815.82,362.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-066915,kinshasa,economy,16,3,500.45,625.56,96.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066916,kinshasa,performance,16,5,3156.12,3945.15,468.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-066917,brazzaville,performance,16,4,3939.31,4924.14,387.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-066918,lubumbashi,economy,10,4,1789.64,2237.05,1186.0,700.0,2,2,1200.0,2500.0,1230000.0,True
centre_sante,synthetic-customer-066919,mbandaka,performance,12,4,1870.56,2338.2,289.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-066920,kinshasa,autonomy,12,3,600.5,750.62,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066921,kinshasa,autonomy,10,5,2949.3,3686.62,422.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-066922,brazzaville,autonomy,24,4,2460.1,3075.12,269.0,1050.0,3,4,4352.0,600.0,1925000.0,True
salon_coiffure,synthetic-customer-066923,lubumbashi,balanced,8,4,2177.41,2721.76,1201.0,700.0,2,1,4352.0,2500.0,1730000.0,True
centre_sante,synthetic-customer-066924,mbandaka,performance,8,4,2257.4,2821.75,307.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-066925,kinshasa,performance,10,3,422.46,528.07,95.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-066926,kinshasa,autonomy,16,5,2820.38,3525.48,426.0,1100.0,2,3,3264.0,600.0,1660000.0,False
boutique_froid,synthetic-customer-066927,brazzaville,autonomy,24,4,3087.9,3859.88,339.0,1100.0,2,5,5440.0,600.0,2180000.0,False
salon_coiffure,synthetic-customer-066928,lubumbashi,economy,16,4,2769.59,3461.99,1147.0,1050.0,3,5,3000.0,2500.0,1895000.0,True
centre_sante,synthetic-customer-066929,mbandaka,autonomy,16,4,2885.29,3606.61,442.0,1650.0,3,3,3264.0,600.0,1905000.0,False
petit_menage,synthetic-customer-066930,kinshasa,autonomy,12,3,432.43,540.54,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066931,kinshasa,autonomy,16,5,5196.55,6495.69,652.0,2200.0,4,5,5440.0,1200.0,2770000.0,True
boutique_froid,synthetic-customer-066932,brazzaville,performance,8,4,3871.98,4839.98,390.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-066933,lubumbashi,autonomy,10,4,2831.02,3538.78,1237.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-066934,mbandaka,balanced,12,4,3095.42,3869.28,442.0,1650.0,3,3,3264.0,600.0,1905000.0,True
petit_menage,synthetic-customer-066935,kinshasa,autonomy,24,3,361.95,452.44,79.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066936,kinshasa,economy,24,5,4798.72,5998.4,597.0,2200.0,4,12,7200.0,1200.0,3030000.0,True
boutique_froid,synthetic-customer-066937,brazzaville,economy,24,4,2944.59,3680.74,330.0,1100.0,2,7,4200.0,600.0,1790000.0,True
salon_coiffure,synthetic-customer-066938,lubumbashi,autonomy,16,4,1335.71,1669.64,1123.0,600.0,3,2,2176.0,2500.0,1475000.0,False
centre_sante,synthetic-customer-066939,mbandaka,economy,24,4,2329.58,2911.97,362.0,1100.0,2,6,3600.0,600.0,1660000.0,False
petit_menage,synthetic-customer-066940,kinshasa,economy,10,3,549.7,687.12,122.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066941,kinshasa,balanced,8,5,2991.88,3739.85,407.0,1100.0,2,2,2176.0,600.0,1400000.0,True
boutique_froid,synthetic-customer-066942,brazzaville,economy,10,4,2438.86,3048.58,260.0,1050.0,3,3,1800.0,600.0,1275000.0,False
salon_coiffure,synthetic-customer-066943,lubumbashi,economy,8,4,2439.86,3049.83,1252.0,1050.0,3,2,1200.0,2500.0,1505000.0,True
centre_sante,synthetic-customer-066944,mbandaka,autonomy,16,4,2598.41,3248.01,369.0,1100.0,2,3,3264.0,600.0,1660000.0,True
petit_menage,synthetic-customer-066945,kinshasa,performance,16,3,520.2,650.25,104.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-066946,kinshasa,autonomy,10,5,3034.84,3793.55,407.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-066947,brazzaville,performance,12,4,4725.16,5906.45,469.0,2200.0,4,4,4352.0,1200.0,2510000.0,True
salon_coiffure,synthetic-customer-066948,lubumbashi,balanced,12,4,2987.72,3734.65,2192.0,1100.0,2,2,2176.0,5000.0,2190000.0,False
centre_sante,synthetic-customer-066949,mbandaka,balanced,10,4,1910.12,2387.65,289.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-066950,kinshasa,balanced,16,3,446.97,558.71,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066951,kinshasa,balanced,24,5,3271.94,4089.93,462.0,1650.0,3,5,5440.0,600.0,2425000.0,False
boutique_froid,synthetic-customer-066952,brazzaville,economy,12,4,2402.61,3003.26,251.0,1050.0,3,3,1800.0,600.0,1275000.0,False
salon_coiffure,synthetic-customer-066953,lubumbashi,performance,24,4,1980.19,2475.24,2153.0,700.0,2,3,3264.0,5000.0,2180000.0,True
centre_sante,synthetic-customer-066954,mbandaka,performance,12,4,2192.17,2740.21,307.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-066955,kinshasa,balanced,24,3,580.74,725.92,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066956,kinshasa,balanced,12,5,3156.46,3945.57,398.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-066957,brazzaville,performance,8,4,5265.34,6581.67,526.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-066958,lubumbashi,economy,8,4,4426.87,5533.59,2216.0,1650.0,3,4,2400.0,5000.0,2435000.0,False
centre_sante,synthetic-customer-066959,mbandaka,economy,24,4,2118.02,2647.53,298.0,1050.0,3,6,3600.0,600.0,1665000.0,True
petit_menage,synthetic-customer-066960,kinshasa,autonomy,24,3,348.58,435.72,78.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-066961,kinshasa,balanced,8,5,3478.8,4348.5,452.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-066962,brazzaville,autonomy,24,4,3848.39,4810.49,381.0,1650.0,3,6,6528.0,1200.0,2785000.0,True
salon_coiffure,synthetic-customer-066963,lubumbashi,autonomy,16,4,1581.98,1977.47,1147.0,600.0,3,2,2176.0,2500.0,1475000.0,False
centre_sante,synthetic-customer-066964,mbandaka,balanced,16,4,2077.07,2596.34,289.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-066965,kinshasa,economy,12,3,492.9,616.12,96.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-066966,kinshasa,autonomy,24,5,3037.89,3797.36,407.0,1650.0,3,4,4352.0,600.0,2165000.0,True
boutique_froid,synthetic-customer-066967,brazzaville,performance,24,4,2590.15,3237.69,269.0,1100.0,2,4,4352.0,600.0,1920000.0,False
salon_coiffure,synthetic-customer-066968,lubumbashi,performance,12,4,2135.06,2668.82,1237.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-066969,mbandaka,performance,10,4,2007.64,2509.55,307.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-066970,kinshasa,performance,24,3,476.12,595.15,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066971,kinshasa,performance,8,5,4147.28,5184.1,492.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
boutique_froid,synthetic-customer-066972,brazzaville,balanced,24,4,3828.59,4785.74,396.0,1650.0,3,5,5440.0,1200.0,2525000.0,False
salon_coiffure,synthetic-customer-066973,lubumbashi,autonomy,8,4,2974.06,3717.57,1201.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-066974,mbandaka,balanced,24,4,2956.08,3695.1,424.0,1650.0,3,4,4352.0,600.0,2165000.0,True
petit_menage,synthetic-customer-066975,kinshasa,balanced,8,3,429.11,536.39,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066976,kinshasa,economy,10,5,3533.14,4416.43,531.0,1650.0,3,4,2400.0,1200.0,1745000.0,False
boutique_froid,synthetic-customer-066977,brazzaville,performance,24,4,3795.0,4743.75,381.0,1650.0,3,5,5440.0,1200.0,2525000.0,True
salon_coiffure,synthetic-customer-066978,lubumbashi,economy,8,4,4239.51,5299.39,2138.0,1650.0,3,4,2400.0,5000.0,2435000.0,True
centre_sante,synthetic-customer-066979,mbandaka,economy,8,4,1946.47,2433.09,289.0,1050.0,3,2,1200.0,600.0,1145000.0,True
petit_menage,synthetic-customer-066980,kinshasa,balanced,24,3,421.24,526.55,95.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066981,kinshasa,performance,12,5,3340.66,4175.82,462.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-066982,brazzaville,balanced,10,4,3865.46,4831.82,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-066983,lubumbashi,economy,16,4,2735.29,3419.11,1156.0,1050.0,3,5,3000.0,2500.0,1895000.0,False
centre_sante,synthetic-customer-066984,mbandaka,autonomy,10,4,1833.73,2292.16,289.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-066985,kinshasa,balanced,16,3,453.41,566.76,105.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066986,kinshasa,autonomy,12,5,3471.31,4339.14,452.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-066987,brazzaville,economy,12,4,4014.78,5018.48,396.0,1650.0,3,5,3000.0,1200.0,1875000.0,True
salon_coiffure,synthetic-customer-066988,lubumbashi,performance,24,4,3148.1,3935.12,2198.0,1100.0,2,5,5440.0,5000.0,2970000.0,True
centre_sante,synthetic-customer-066989,mbandaka,economy,8,4,2909.14,3636.42,433.0,1650.0,3,3,1800.0,600.0,1515000.0,True
petit_menage,synthetic-customer-066990,kinshasa,autonomy,16,3,590.6,738.25,123.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-066991,kinshasa,performance,8,5,4457.81,5572.26,537.0,1650.0,3,2,2176.0,1200.0,1745000.0,False
boutique_froid,synthetic-customer-066992,brazzaville,balanced,8,4,2547.36,3184.2,266.0,1100.0,2,2,2176.0,600.0,1400000.0,False
salon_coiffure,synthetic-customer-066993,lubumbashi,economy,10,4,1990.04,2487.55,1192.0,700.0,2,2,1200.0,2500.0,1230000.0,False
centre_sante,synthetic-customer-066994,mbandaka,autonomy,16,4,2339.4,2924.25,344.0,1100.0,2,3,3264.0,600.0,1660000.0,True
petit_menage,synthetic-customer-066995,kinshasa,performance,8,3,404.58,505.72,87.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-066996,kinshasa,performance,16,5,4833.68,6042.1,591.0,2200.0,4,5,5440.0,1200.0,2770000.0,True
boutique_froid,synthetic-customer-066997,brazzaville,autonomy,24,4,3117.02,3896.28,321.0,1650.0,3,5,5440.0,600.0,2425000.0,True
salon_coiffure,synthetic-customer-066998,lubumbashi,performance,10,4,4184.33,5230.41,2201.0,1650.0,3,3,3264.0,5000.0,2695000.0,True
centre_sante,synthetic-customer-066999,mbandaka,balanced,12,4,2042.14,2552.67,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-067000,kinshasa,autonomy,12,3,400.22,500.27,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067001,kinshasa,balanced,12,5,3271.74,4089.68,458.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-067002,brazzaville,balanced,16,4,2534.62,3168.27,275.0,1050.0,3,3,3264.0,600.0,1665000.0,True
salon_coiffure,synthetic-customer-067003,lubumbashi,economy,24,4,2553.51,3191.89,1198.0,1050.0,3,7,4200.0,2500.0,2155000.0,False
centre_sante,synthetic-customer-067004,mbandaka,balanced,10,4,2671.07,3338.84,378.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-067005,kinshasa,balanced,12,3,544.62,680.77,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067006,kinshasa,economy,12,5,4418.47,5523.09,528.0,1650.0,3,6,3600.0,1200.0,2005000.0,False
boutique_froid,synthetic-customer-067007,brazzaville,economy,8,4,3722.92,4653.65,381.0,1650.0,3,3,1800.0,1200.0,1615000.0,False
salon_coiffure,synthetic-customer-067008,lubumbashi,performance,10,4,1499.75,1874.69,1156.0,600.0,3,1,4352.0,2500.0,1715000.0,True
centre_sante,synthetic-customer-067009,mbandaka,balanced,8,4,2010.37,2512.96,289.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-067010,kinshasa,balanced,8,3,474.2,592.75,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067011,kinshasa,performance,8,5,3097.93,3872.41,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-067012,brazzaville,balanced,16,4,3156.72,3945.9,327.0,1650.0,3,3,3264.0,600.0,1905000.0,True
salon_coiffure,synthetic-customer-067013,lubumbashi,economy,24,4,2105.28,2631.6,1156.0,700.0,2,5,3000.0,2500.0,1620000.0,False
centre_sante,synthetic-customer-067014,mbandaka,economy,12,4,2157.83,2697.29,307.0,1050.0,3,3,1800.0,600.0,1275000.0,False
petit_menage,synthetic-customer-067015,kinshasa,autonomy,8,3,381.75,477.19,87.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-067016,kinshasa,performance,16,5,3388.54,4235.68,452.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-067017,brazzaville,performance,24,4,2313.71,2892.14,260.0,1050.0,3,4,4352.0,600.0,1925000.0,True
salon_coiffure,synthetic-customer-067018,lubumbashi,balanced,10,4,2312.66,2890.82,1237.0,1050.0,3,2,2176.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-067019,mbandaka,performance,8,4,2667.15,3333.94,369.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-067020,kinshasa,performance,12,3,451.58,564.48,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067021,kinshasa,balanced,24,5,3230.1,4037.62,443.0,1650.0,3,5,5440.0,600.0,2425000.0,True
boutique_froid,synthetic-customer-067022,brazzaville,autonomy,8,4,3979.35,4974.19,390.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-067023,lubumbashi,balanced,10,4,4092.35,5115.44,2252.0,1650.0,3,3,3264.0,5000.0,2695000.0,True
centre_sante,synthetic-customer-067024,mbandaka,performance,16,4,2086.57,2608.21,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-067025,kinshasa,autonomy,12,3,366.27,457.84,88.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067026,kinshasa,autonomy,24,5,4888.02,6110.02,597.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-067027,brazzaville,autonomy,16,4,3824.3,4780.38,390.0,1650.0,3,4,4352.0,1200.0,2265000.0,False
salon_coiffure,synthetic-customer-067028,lubumbashi,economy,16,4,2605.51,3256.89,1123.0,1050.0,3,5,3000.0,2500.0,1895000.0,True
centre_sante,synthetic-customer-067029,mbandaka,balanced,16,4,2189.48,2736.85,298.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-067030,kinshasa,autonomy,12,3,520.34,650.43,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067031,kinshasa,balanced,8,5,2749.66,3437.07,362.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-067032,brazzaville,balanced,24,4,3930.24,4912.8,405.0,1650.0,3,6,6528.0,1200.0,2785000.0,False
salon_coiffure,synthetic-customer-067033,lubumbashi,performance,10,4,2451.52,3064.4,1198.0,1050.0,3,2,2176.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-067034,mbandaka,balanced,10,4,2191.69,2739.61,344.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-067035,kinshasa,economy,12,3,613.79,767.24,139.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067036,kinshasa,economy,10,5,3446.39,4307.99,467.0,1650.0,3,4,2400.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-067037,brazzaville,economy,10,4,3778.65,4723.31,390.0,1650.0,3,4,2400.0,1200.0,1745000.0,False
salon_coiffure,synthetic-customer-067038,lubumbashi,balanced,10,4,2170.28,2712.85,1192.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-067039,mbandaka,autonomy,12,4,3156.7,3945.88,488.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
petit_menage,synthetic-customer-067040,kinshasa,balanced,8,3,345.2,431.5,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067041,kinshasa,performance,16,5,4941.69,6177.11,582.0,2200.0,4,5,5440.0,1200.0,2770000.0,True
boutique_froid,synthetic-customer-067042,brazzaville,balanced,24,4,2956.24,3695.3,327.0,1100.0,2,4,4352.0,600.0,1920000.0,True
salon_coiffure,synthetic-customer-067043,lubumbashi,performance,16,4,1902.56,2378.2,1177.0,700.0,2,2,2176.0,2500.0,1490000.0,False
