sample_id,device_id,scenario,region,season,day_period,ambient_temperature_c,humidity_pct,solar_irradiance_w_m2,network_quality,installation_type,battery_age_months,usage_profile,security_risk_zone,latitude,longitude,battery_voltage_v,battery_temperature_c,state_of_charge_pct,movement_detected,tamper_detected,enclosure_opened,connectivity_gap_seconds,solar_power_w,load_power_w,gps_accuracy_m,label_maintenance,label_security,notes
sample-36-overheating-27,device-36,overheating,sahel_north,rainy,day,34.18,52.59,501.87,medium,mobile_asset,32,low,medium,14.748404,-17.428565,12.53,49.08,70.24,0,0,0,148,73.92,45.0,4.0,1,0,MVP v2 scenario for overheating in sahel_north during rainy
sample-36-overheating-28,device-36,overheating,sahel_north,harmattan,day,36.92,15.0,802.98,medium,ground_mount,32,normal,medium,14.743563,-17.423391,12.58,49.24,60.59,0,0,0,151,112.66,62.5,4.0,1,0,MVP v2 scenario for overheating in sahel_north during harmattan
sample-36-overheating-29,device-36,overheating,sahel_north,transition,night,37.69,28.39,77.69,medium,mobile_asset,32,intensive,medium,14.753334,-17.435628,12.63,49.35,47.44,0,0,0,154,21.39,87.75,4.0,1,0,MVP v2 scenario for overheating in sahel_north during transition
sample-36-overheating-30,device-36,overheating,sahel_north,dry,day,40.35,15.0,1091.11,medium,ground_mount,32,low,medium,14.752788,-17.432573,12.68,49.53,69.64,0,0,0,157,150.36,50.62,4.0,1,0,MVP v2 scenario for overheating in sahel_north during dry
sample-36-overheating-31,device-36,overheating,sahel_north,rainy,day,36.19,50.22,469.69,medium,mobile_asset,32,normal,medium,14.759552,-17.426134,12.48,49.45,58.94,0,0,0,160,72.24,55.0,4.0,1,0,MVP v2 scenario for overheating in sahel_north during rainy
sample-36-overheating-32,device-36,overheating,sahel_north,harmattan,day,35.97,15.0,774.26,medium,ground_mount,32,intensive,medium,14.760903,-17.437665,12.53,49.52,44.44,0,0,0,163,111.42,77.62,4.0,1,0,MVP v2 scenario for overheating in sahel_north during harmattan
sample-36-overheating-33,device-36,overheating,sahel_north,transition,night,38.39,37.79,59.66,medium,mobile_asset,32,low,medium,14.743599,-17.436158,12.58,49.7,69.04,0,0,0,166,21.51,45.0,4.0,1,0,MVP v2 scenario for overheating in sahel_north during transition
sample-36-overheating-34,device-36,overheating,sahel_north,dry,day,40.87,20.69,1095.87,medium,ground_mount,32,normal,medium,14.743769,-17.43758,12.63,49.87,57.29,0,0,0,169,153.36,62.5,4.0,1,0,MVP v2 scenario for overheating in sahel_north during dry
sample-36-movement_and_tampering-1,device-36,movement_and_tampering,sahel_north,transition,night,35.04,35.44,32.9,weak,mobile_asset,32,low,high,14.756019,-17.424675,12.98,33.0,81.44,1,1,1,225,0.0,41.25,8.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-2,device-36,movement_and_tampering,sahel_north,dry,day,37.26,16.68,1119.22,medium,ground_mount,32,normal,high,14.744229,-17.433085,13.03,33.17,80.89,1,1,1,118,159.5,57.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-3,device-36,movement_and_tampering,sahel_north,rainy,day,34.24,39.83,448.17,medium,mobile_asset,32,intensive,high,14.749249,-17.439759,13.08,33.16,79.44,1,1,1,121,61.68,81.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-4,device-36,movement_and_tampering,sahel_north,harmattan,day,36.21,15.0,767.9,medium,ground_mount,32,low,high,14.751145,-17.435435,13.13,33.29,80.84,1,1,1,124,109.18,46.88,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-5,device-36,movement_and_tampering,sahel_north,transition,night,35.74,24.44,49.37,medium,mobile_asset,32,normal,high,14.760628,-17.438065,13.18,33.35,79.24,1,1,1,127,4.39,65.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-6,device-36,movement_and_tampering,sahel_north,dry,day,36.97,21.15,1148.16,medium,ground_mount,32,intensive,high,14.746024,-17.427332,12.98,33.48,76.44,1,1,1,130,166.15,91.12,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-7,device-36,movement_and_tampering,sahel_north,rainy,day,34.05,46.94,500.21,medium,mobile_asset,32,low,high,14.749642,-17.424932,13.03,33.48,80.24,1,1,1,133,71.71,41.25,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-8,device-36,movement_and_tampering,sahel_north,harmattan,day,35.16,15.0,772.5,medium,ground_mount,32,normal,high,14.746117,-17.431667,13.08,33.57,77.59,1,1,1,136,112.25,57.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-9,device-36,movement_and_tampering,sahel_north,transition,night,37.37,24.39,33.75,medium,mobile_asset,32,intensive,high,14.743888,-17.424415,13.13,33.73,73.44,1,1,1,139,4.5,81.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-10,device-36,movement_and_tampering,sahel_north,dry,day,40.63,15.0,1092.12,medium,ground_mount,32,low,high,14.761277,-17.432523,13.18,33.95,79.64,1,1,1,142,160.33,46.88,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-11,device-36,movement_and_tampering,sahel_north,rainy,day,36.08,49.14,483.26,medium,mobile_asset,32,normal,high,14.761301,-17.427011,12.98,33.84,75.94,1,1,1,145,71.63,65.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-12,device-36,movement_and_tampering,sahel_north,harmattan,day,37.7,15.0,763.61,medium,ground_mount,32,intensive,high,14.750631,-17.423303,13.03,33.99,70.44,1,1,1,148,113.35,91.12,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-13,device-36,movement_and_tampering,sahel_north,transition,night,35.17,34.5,33.01,medium,mobile_asset,32,low,high,14.748608,-17.436388,13.08,33.97,79.04,1,1,1,151,6.79,41.25,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-14,device-36,movement_and_tampering,sahel_north,dry,day,39.76,15.0,1125.88,medium,ground_mount,32,normal,high,14.747436,-17.437172,13.13,34.23,74.29,1,1,1,154,167.68,57.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-15,device-36,movement_and_tampering,sahel_north,rainy,day,34.37,53.35,477.33,medium,mobile_asset,32,intensive,high,14.758823,-17.437449,13.18,34.12,67.44,1,1,1,157,73.16,81.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-16,device-36,movement_and_tampering,sahel_north,harmattan,day,35.81,15.0,797.73,medium,ground_mount,32,low,high,14.745016,-17.438986,12.98,34.23,78.44,1,1,1,160,120.75,46.88,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-17,device-36,movement_and_tampering,sahel_north,transition,night,38.84,28.62,56.39,medium,mobile_asset,32,normal,high,14.75327,-17.435564,13.03,34.43,72.64,1,1,1,163,12.62,65.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-18,device-36,movement_and_tampering,sahel_north,dry,day,38.79,15.0,1139.5,weak,ground_mount,32,intensive,high,14.757125,-17.427361,13.08,34.51,64.44,1,1,1,276,172.08,91.12,8.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-19,device-36,movement_and_tampering,sahel_north,rainy,day,34.09,46.13,469.89,medium,mobile_asset,32,low,high,14.749372,-17.423192,13.13,34.44,77.84,1,1,1,169,74.47,41.25,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-20,device-36,movement_and_tampering,sahel_north,harmattan,day,38.32,15.0,829.22,medium,ground_mount,32,normal,high,14.744163,-17.429951,13.18,34.65,70.99,1,1,1,172,127.77,57.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-21,device-36,movement_and_tampering,sahel_north,transition,night,38.13,26.18,53.55,medium,mobile_asset,32,intensive,high,14.745639,-17.441319,12.98,34.73,61.44,1,1,1,175,14.6,81.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-22,device-36,movement_and_tampering,sahel_north,dry,day,39.83,15.0,1134.57,medium,ground_mount,32,low,high,14.750585,-17.436966,13.03,34.87,77.24,1,1,1,178,173.75,46.88,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-23,device-36,movement_and_tampering,sahel_north,rainy,day,35.21,51.04,462.57,medium,mobile_asset,32,normal,high,14.756135,-17.429867,13.08,34.77,69.34,1,1,1,181,75.79,65.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-24,device-36,movement_and_tampering,sahel_north,harmattan,day,35.15,15.0,776.78,medium,ground_mount,32,intensive,high,14.746392,-17.438347,13.13,34.85,58.44,1,1,1,184,122.48,91.12,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-25,device-36,movement_and_tampering,sahel_north,transition,night,38.98,34.2,37.14,medium,mobile_asset,32,low,high,14.744098,-17.428399,13.18,35.08,76.64,1,1,1,187,14.6,41.25,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-26,device-36,movement_and_tampering,sahel_north,dry,day,37.74,21.52,1128.24,medium,ground_mount,32,normal,high,14.749192,-17.441029,12.98,35.11,67.69,1,1,1,190,175.23,57.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-27,device-36,movement_and_tampering,sahel_north,rainy,day,36.4,50.97,449.33,medium,mobile_asset,32,intensive,high,14.746911,-17.429253,13.03,35.14,55.44,1,1,1,193,76.25,81.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-28,device-36,movement_and_tampering,sahel_north,harmattan,day,36.03,15.0,817.72,medium,ground_mount,32,low,high,14.756084,-17.428538,13.08,35.2,76.04,1,1,1,196,130.88,46.88,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-29,device-36,movement_and_tampering,sahel_north,transition,night,39.58,37.13,37.37,medium,mobile_asset,32,normal,high,14.754606,-17.434466,13.13,35.42,66.04,1,1,1,199,17.03,65.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-30,device-36,movement_and_tampering,sahel_north,dry,day,38.21,21.83,1102.76,medium,ground_mount,32,intensive,high,14.757301,-17.428529,13.18,35.45,52.44,1,1,1,202,173.89,91.12,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-movement_and_tampering-31,device-36,movement_and_tampering,sahel_north,rainy,day,37.53,43.87,460.82,medium,mobile_asset,32,low,high,14.743695,-17.44184,12.98,35.5,75.44,1,1,1,205,80.34,41.25,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-36-movement_and_tampering-32,device-36,movement_and_tampering,sahel_north,harmattan,day,36.62,15.0,810.05,medium,ground_mount,32,normal,high,14.751175,-17.441462,13.03,35.54,64.39,1,1,1,208,132.16,57.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-36-movement_and_tampering-33,device-36,movement_and_tampering,sahel_north,transition,night,37.43,32.87,50.08,medium,mobile_asset,32,intensive,high,14.752357,-17.434977,13.08,35.66,49.44,1,1,1,211,21.3,81.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-36-movement_and_tampering-34,device-36,movement_and_tampering,sahel_north,dry,day,40.54,15.0,1123.82,medium,ground_mount,32,low,high,14.760124,-17.439827,13.13,35.86,74.84,1,1,1,214,179.38,46.88,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-36-connectivity_loss-1,device-36,connectivity_loss,sahel_north,transition,night,39.45,38.26,40.25,weak,mobile_asset,32,normal,medium,14.751431,-17.436918,12.88,32.68,76.44,0,0,0,500,0.0,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-2,device-36,connectivity_loss,sahel_north,dry,day,38.91,15.0,1111.16,weak,ground_mount,32,intensive,medium,14.745928,-17.440807,12.93,32.74,75.44,0,0,0,503,99.06,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-3,device-36,connectivity_loss,sahel_north,rainy,day,33.58,48.97,459.33,weak,mobile_asset,32,low,medium,14.749424,-17.439,12.98,32.66,76.04,0,0,0,506,38.82,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-4,device-36,connectivity_loss,sahel_north,harmattan,day,36.34,15.0,802.09,weak,ground_mount,32,normal,medium,14.753231,-17.436786,13.03,32.79,74.79,0,0,0,509,71.41,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-5,device-36,connectivity_loss,sahel_north,transition,night,35.15,29.46,85.07,weak,mobile_asset,32,intensive,medium,14.753798,-17.426667,13.08,32.83,72.44,0,0,0,512,5.09,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-6,device-36,connectivity_loss,sahel_north,dry,day,41.37,15.0,1152.49,weak,ground_mount,32,low,medium,14.754352,-17.435046,12.88,33.15,75.44,0,0,0,515,105.32,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-7,device-36,connectivity_loss,sahel_north,rainy,day,34.08,50.73,491.75,weak,mobile_asset,32,normal,medium,14.752216,-17.439903,12.93,32.98,73.14,0,0,0,518,44.25,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-8,device-36,connectivity_loss,sahel_north,harmattan,day,37.04,15.0,774.33,weak,ground_mount,32,intensive,medium,14.756706,-17.425865,12.98,33.14,69.44,0,0,0,521,71.22,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-9,device-36,connectivity_loss,sahel_north,transition,night,36.04,31.29,33.56,weak,mobile_asset,32,low,medium,14.753812,-17.438387,13.03,33.18,74.84,0,0,0,524,2.68,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-10,device-36,connectivity_loss,sahel_north,dry,day,39.01,15.0,1103.02,weak,ground_mount,32,normal,medium,14.758332,-17.431189,13.08,33.38,71.49,0,0,0,527,103.1,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-11,device-36,connectivity_loss,sahel_north,rainy,day,37.58,48.85,484.45,weak,mobile_asset,32,intensive,medium,14.757795,-17.442206,12.88,33.4,66.44,0,0,0,530,45.97,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-12,device-36,connectivity_loss,sahel_north,harmattan,day,36.05,15.0,787.83,weak,ground_mount,32,low,medium,14.751491,-17.428865,12.93,33.42,74.24,0,0,0,533,74.88,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-13,device-36,connectivity_loss,sahel_north,transition,night,38.01,30.63,45.43,weak,mobile_asset,32,normal,medium,14.751145,-17.43438,12.98,33.58,69.84,0,0,0,536,6.19,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-14,device-36,connectivity_loss,sahel_north,dry,day,41.25,16.11,1114.71,weak,ground_mount,32,intensive,medium,14.756725,-17.442433,13.03,33.79,63.44,0,0,0,539,106.59,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-15,device-36,connectivity_loss,sahel_north,rainy,day,37.12,49.25,508.35,weak,mobile_asset,32,low,medium,14.743465,-17.436153,13.08,33.7,73.64,0,0,0,542,50.6,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-16,device-36,connectivity_loss,sahel_north,harmattan,day,37.65,15.0,816.85,weak,ground_mount,32,normal,medium,14.758847,-17.438216,12.88,33.81,68.19,0,0,0,545,79.99,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-17,device-36,connectivity_loss,sahel_north,transition,night,37.76,28.33,50.3,weak,mobile_asset,32,intensive,medium,14.758371,-17.425137,12.93,33.89,60.44,0,0,0,548,9.04,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-18,device-36,connectivity_loss,sahel_north,dry,day,37.67,17.28,1099.61,weak,ground_mount,32,low,medium,14.753325,-17.431911,12.98,33.97,73.04,0,0,0,551,107.58,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-19,device-36,connectivity_loss,sahel_north,rainy,day,33.96,51.87,445.34,weak,mobile_asset,32,normal,medium,14.7616,-17.442502,13.03,33.94,66.54,0,0,0,554,47.12,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-20,device-36,connectivity_loss,sahel_north,harmattan,day,36.71,15.0,797.77,weak,ground_mount,32,intensive,medium,14.745259,-17.426298,13.08,34.09,57.44,0,0,0,557,80.61,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-21,device-36,connectivity_loss,sahel_north,transition,night,36.64,31.17,35.74,weak,mobile_asset,32,low,medium,14.754549,-17.429709,12.88,34.17,72.44,0,0,0,560,10.09,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-22,device-36,connectivity_loss,sahel_north,dry,day,40.39,15.0,1113.23,weak,ground_mount,32,normal,medium,14.742032,-17.425058,12.93,34.4,64.89,0,0,0,563,111.25,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-23,device-36,connectivity_loss,sahel_north,rainy,day,34.12,52.4,449.08,weak,mobile_asset,32,intensive,medium,14.748685,-17.442616,12.98,34.26,54.44,0,0,0,566,49.86,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-24,device-36,connectivity_loss,sahel_north,harmattan,day,36.17,15.0,781.98,weak,ground_mount,32,low,medium,14.751803,-17.436966,13.03,34.39,71.84,0,0,0,569,81.53,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-25,device-36,connectivity_loss,sahel_north,transition,night,35.5,33.68,31.28,weak,mobile_asset,32,normal,medium,14.760234,-17.432801,13.08,34.44,63.24,0,0,0,572,12.07,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-26,device-36,connectivity_loss,sahel_north,dry,day,41.39,15.0,1100.48,weak,ground_mount,32,intensive,medium,14.747442,-17.441054,12.88,34.76,51.44,0,0,0,575,112.46,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-27,device-36,connectivity_loss,sahel_north,rainy,day,37.31,48.25,458.46,weak,mobile_asset,32,low,medium,14.760613,-17.43301,12.93,34.67,71.24,0,0,0,578,53.14,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-28,device-36,connectivity_loss,sahel_north,harmattan,day,33.85,15.0,819.14,weak,ground_mount,32,normal,medium,14.748345,-17.426177,12.98,34.66,61.59,0,0,0,581,87.4,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-29,device-36,connectivity_loss,sahel_north,transition,night,35.27,36.01,28.89,weak,mobile_asset,32,intensive,medium,14.752927,-17.436682,13.03,34.75,48.44,0,0,0,584,14.25,87.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-30,device-36,connectivity_loss,sahel_north,dry,day,40.55,15.0,1128.74,weak,ground_mount,32,low,medium,14.750173,-17.437515,13.08,35.04,70.64,0,0,0,587,117.5,50.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-connectivity_loss-31,device-36,connectivity_loss,sahel_north,rainy,day,37.16,49.29,473.07,weak,mobile_asset,32,normal,medium,14.750097,-17.442507,12.88,34.99,59.94,0,0,0,590,56.9,55.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-36-connectivity_loss-32,device-36,connectivity_loss,sahel_north,harmattan,day,35.68,15.0,773.4,weak,ground_mount,32,intensive,medium,14.747323,-17.432114,12.93,35.01,45.44,0,0,0,593,85.53,77.62,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-36-connectivity_loss-33,device-36,connectivity_loss,sahel_north,transition,night,37.79,28.86,42.72,weak,mobile_asset,32,low,medium,14.751592,-17.43999,12.98,35.17,70.04,0,0,0,596,17.94,45.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-36-connectivity_loss-34,device-36,connectivity_loss,sahel_north,dry,day,37.21,15.0,1084.61,weak,ground_mount,32,normal,medium,14.746602,-17.440999,13.03,35.23,58.29,0,0,0,599,115.78,62.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-36-low_solar_input-1,device-36,low_solar_input,sahel_north,transition,night,36.71,33.28,26.77,weak,mobile_asset,32,intensive,medium,14.745509,-17.435522,12.18,32.07,71.44,0,0,0,180,0.0,74.25,8.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-2,device-36,low_solar_input,sahel_north,dry,day,39.4,18.57,1094.78,medium,ground_mount,32,low,medium,14.756072,-17.428326,12.23,32.26,71.24,0,0,0,73,29.56,43.12,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-3,device-36,low_solar_input,sahel_north,rainy,day,37.22,40.76,476.23,medium,mobile_asset,32,normal,medium,14.742633,-17.433655,12.28,32.25,70.34,0,0,0,76,11.74,60.0,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-4,device-36,low_solar_input,sahel_north,harmattan,day,34.46,15.0,801.6,medium,ground_mount,32,intensive,medium,14.757304,-17.42663,12.33,32.24,68.44,0,0,0,79,21.61,84.38,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-5,device-36,low_solar_input,sahel_north,transition,night,36.0,28.22,85.12,medium,mobile_asset,32,low,medium,14.754559,-17.440931,12.38,32.36,70.64,0,0,0,82,0.93,48.75,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-6,device-36,low_solar_input,sahel_north,dry,day,39.99,15.0,1140.02,medium,ground_mount,32,normal,medium,14.75485,-17.435621,12.18,32.6,68.69,0,0,0,85,32.2,67.5,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-7,device-36,low_solar_input,sahel_north,rainy,day,35.08,52.37,458.38,medium,mobile_asset,32,intensive,medium,14.743881,-17.441991,12.23,32.48,65.44,0,0,0,88,12.54,74.25,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-8,device-36,low_solar_input,sahel_north,harmattan,day,34.88,15.0,811.58,medium,ground_mount,32,low,medium,14.753551,-17.423642,12.28,32.56,70.04,0,0,0,91,23.23,43.12,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-9,device-36,low_solar_input,sahel_north,transition,night,37.65,38.92,69.89,medium,mobile_asset,32,normal,medium,14.758545,-17.43931,12.33,32.75,67.04,0,0,0,94,1.8,60.0,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-10,device-36,low_solar_input,sahel_north,dry,day,37.0,18.68,1089.4,medium,ground_mount,32,intensive,medium,14.759943,-17.436904,12.38,32.8,62.44,0,0,0,97,32.04,84.38,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-11,device-36,low_solar_input,sahel_north,rainy,day,36.91,50.75,462.09,medium,mobile_asset,32,low,medium,14.747166,-17.428055,12.18,32.88,69.44,0,0,0,100,13.96,48.75,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-12,device-36,low_solar_input,sahel_north,harmattan,day,33.75,15.0,766.1,medium,ground_mount,32,normal,medium,14.742291,-17.431649,12.23,32.88,65.39,0,0,0,103,23.22,67.5,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-13,device-36,low_solar_input,sahel_north,transition,night,37.74,34.96,49.78,medium,mobile_asset,32,intensive,medium,14.755628,-17.438117,12.28,33.07,59.44,0,0,0,106,2.53,74.25,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-14,device-36,low_solar_input,sahel_north,dry,day,41.59,17.12,1122.62,medium,ground_mount,32,low,medium,14.742303,-17.436667,12.33,33.3,68.84,0,0,0,109,34.33,43.12,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-15,device-36,low_solar_input,sahel_north,rainy,day,35.25,53.43,459.34,medium,mobile_asset,32,normal,medium,14.747651,-17.43505,12.38,33.13,63.74,0,0,0,112,15.21,60.0,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-16,device-36,low_solar_input,sahel_north,harmattan,day,35.81,15.0,779.24,medium,ground_mount,32,intensive,medium,14.760206,-17.422817,12.18,33.23,56.44,0,0,0,115,24.92,84.38,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-17,device-36,low_solar_input,sahel_north,transition,night,37.78,34.19,73.65,medium,mobile_asset,32,low,medium,14.758182,-17.425539,12.23,33.39,68.24,0,0,0,118,4.55,48.75,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-18,device-36,low_solar_input,sahel_north,dry,day,37.98,15.0,1087.92,weak,ground_mount,32,normal,medium,14.753501,-17.43619,12.28,33.48,62.09,0,0,0,231,34.63,67.5,8.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-19,device-36,low_solar_input,sahel_north,rainy,day,33.75,43.21,470.54,medium,mobile_asset,32,intensive,medium,14.75032,-17.434559,12.33,33.44,53.44,0,0,0,124,16.86,74.25,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-20,device-36,low_solar_input,sahel_north,harmattan,day,38.57,15.0,806.67,medium,ground_mount,32,low,medium,14.743535,-17.433799,12.38,33.66,67.64,0,0,0,127,27.04,43.12,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-21,device-36,low_solar_input,sahel_north,transition,night,39.73,25.39,81.38,medium,mobile_asset,32,normal,medium,14.754481,-17.440574,12.18,33.79,60.44,0,0,0,130,6.1,60.0,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
